sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_gra:neo_mar	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_gra:neo_mar	Ne&neo_mar	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_gra:neo_mar&met_zeb	mig&neo_gra:neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri:neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
1852	9.19994756760516	1.55260040873009	1.37533136545	1.09208167006335	0.614676773490472	1.10975095555733	1.32373048320328	1.74224008161696	0.952094766292325	2.57726338522719	1.86804431222672	2.27994387169229	1.32602342841656	1.46160646655074	1.38110790659337	2.00159948860939	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0375409788095747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1853	9.19998285874093	1.81489782911245	1.46502135078207	1.35721522736877	0.485053534128876	2.14706329098703	0.978667938053644	3.20594863838432	0.899598291134566	0.886443076375868	2.46092225996594	0.316349157815856	0.79231226161972	1.97953083284034	1.67335346856681	1.4387673582174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0846792764804036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0509943458019919	0	0	
1854	9.19996187649138	1.58316942632005	1.24478429034456	1.13620936542687	0.441929486621227	1.52461750147791	1.00266709119636	2.16179236359228	1.35470997505932	1.35076254373369	1.25513071421245	1.68575564655928	1.47387034644578	3.06417920671712	3.15475843546588	1.08956366502361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1855	9.19997423586129	1.80442581428323	1.4901414498242	1.21459022962725	0.163035133649923	1.0572131313997	0.913131146681445	2.42300229616601	0.659743538552219	1.56500901553318	1.85101551893856	1.21251259757163	2.1310331324769	1.23628776941357	2.65839322324576	1.19288261117188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00917939922858373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1856	9.19995027435071	1.60005798028351	1.54650628519779	0.925649220933959	0.699999036488978	1.09301314703619	1.16343103039585	1.48323869922102	0.365936362143491	1.17597499370749	2.19370856154276	1.29574085540785	0.712949801896745	1.75206578693418	1.51462583638204	1.5319391311811	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228677068535238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1857	9.19992061462166	1.82627878319895	1.74773856341365	1.47310688022658	0.47258850512217	2.38731452351244	1.08891046852866	2.39550259197617	3.16703428759764	2.93457897433183	1.28232536944258	3.74333507850951	2.09850256995535	2.19771034108595	3.56992742046482	1.77630790730617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1858	9.19997420458285	1.74714616999998	1.44233616242006	1.29591553109286	0.327843619059347	3.27879570487121	1.21274845546746	4.21057597838002	3.18437974867048	0.88684543464953	1.33395842072783	3.52593027280563	2.41042914348671	2.07817399632846	3.71017982854349	1.52593283209868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1859	9.19993234142779	1.99946526587237	1.97053378206624	1.14697585815458	0.443832469987562	0.885680837393694	1.0966332922799	1.25985196303137	1.67083396381875	1.38023757520828	2.37726985558715	2.43789310583072	1.09580661545285	2.21975633247043	1.03241448450592	1.79661140011175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254949835520016	0	0	0	0.298099983899235	0.00497227468073214	0	0	0	0	0	
1860	9.19999071222769	1.84883808630679	1.69012126633794	1.10562506570779	0.403116720796203	1.10034159568511	1.3057404635221	1.05813108285293	0.502136068717682	1.13395131312603	1.76525709907989	1.02643494869469	1.73692903155017	1.31282265712469	0.505131268450536	1.63181779355321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176885074982117	0	0	0	0	0	0	
1861	9.19995803447799	1.60336857922852	1.42199306366882	0.991651824055199	0.527387975670731	0.820140836933729	1.28958079855628	1.30277188805815	2.51881891639726	3.62255253208384	1.85494667650642	3.31845280031074	1.039100004026	1.291313669275	1.50286407550185	1.26852128732006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1862	9.19995166762001	1.65932905612452	1.43111095695974	0.969936610574763	0.379523974659188	1.34196557534184	1.11055148281457	1.62463249325427	1.56500297867904	0.715822964181818	2.32989538963126	1.18221867085851	0.94432058948604	2.99338917925812	2.90915680167707	1.71597445814154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1863	9.19997889482663	1.82188006327684	1.74204335064459	1.53859569157744	0.856976302549587	3.44588029223611	1.09534177007746	2.05379650120069	1.35380432154154	1.32140954819668	1.01664107087589	2.45648699655701	1.1797793255196	2.82610680073527	1.84958528292956	1.29974312743263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1864	9.19995539542291	1.57174515176402	1.51195459773868	1.28342177600152	0.701304395206733	4.18661911242383	1.14279578955695	0.987980697190325	2.27611659022497	2.1891887360525	1.17941868682931	0.360033792151123	0.845832518958405	1.14976183783054	1.19950541477217	1.08950307769578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1865	9.19993714869818	2.11636465420721	2.0211483550023	1.59445287239251	0.892748140858255	1.89061536530874	1.16347788660191	1.67672493495611	0.819250439623754	3.02207005999218	1.96696427236414	2.78206443881441	1.13797495457608	0.878367010190733	1.72593748150911	1.93729091555869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1866	9.19992204816036	1.90982802202042	1.29784986667122	1.04069710947992	0.618693913857232	5.02815330733729	0.894075223043786	2.92620373928236	0.992939765770058	2.43027205628216	2.35036436302348	1.8271677576221	1.51836565601925	2.83055309696174	3.10076849269133	1.46495095273455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0599295795595909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140553927950077	0	0	0	0	0	0	
1867	9.19994512955498	2.0066189216519	1.73474687442487	1.27276472333356	0.225061552028129	1.4514574051089	1.08412013110983	0.87120565899377	0.678193770888651	2.3232711783591	2.04986967213685	0.66057361777513	1.2362892108324	1.51828513119189	0.478496933453153	1.39384733585883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.124825579933605	0	0	0	0	0	0	0	0	0.322746247284446	0	0	0	0	0	0	0	0	0	0.164913452888878	0	0.0203725156398053	0	0	0	0	0	0	0	0	0	0	
1868	9.19996556165165	2.08022386297047	1.91506795790667	1.31636246062582	0.678359512878027	2.67088423810232	1.218863875931	1.84285060098939	1.35654918055043	2.27391760270531	2.21224465971779	1.53230427391866	1.92961443059068	2.6624064940548	2.84709329457562	2.22021928008126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1869	9.19999180827112	1.8389021301499	1.55152802728642	1.47881740733835	0.320037910432301	3.37385067666745	1.19130257771266	1.10201448162346	1.42360513760815	1.56948924397476	3.2390554847764	0.838393138917074	1.62364713612137	2.09511997553937	1.21733651223473	1.62459923637748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1870	9.19993854551753	2.13517065329756	1.41118162332487	1.06432289122796	0.556629748276535	1.5802971079977	1.14677656678905	2.50800031766482	0.755152009897705	2.15380663555105	1.8707583108345	2.62220976416412	1.37040009482893	1.91138441623868	0.681164592569922	1.64292760321406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1871	9.19997675286715	2.01762210724191	1.73294486087192	1.34697035669365	0.877838611060354	2.34085225280593	1.1269930310929	1.50181507881807	1.79118523980994	2.69743371489466	1.91869915472784	2.47900918856401	1.45036332952144	3.6246415684831	2.90285937931037	1.39825723580912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0450946772418595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1872	9.19998173306942	1.72827037142427	1.66008978807387	1.18179296946875	0.529726250153968	3.39639673459876	1.14415122875817	0.927283967982505	1.35097644301437	2.24335126005124	1.05054031190045	1.9004949784934	1.757956677772	2.36816861180121	1.6043864967805	0.901121269148766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0484456961608618	0	0	0	0.108684885672573	0	0	0	
1873	9.19993000009811	2.00021699229101	1.76465779791507	1.02382351264305	0.50432125084153	1.22455405052737	1.30696251148531	0.960664278433315	1.08972956497828	1.11032734234135	2.12220944682733	1.64693799431063	1.29954602354753	1.20119066191388	1.62678287072768	2.25074320361071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1874	9.199972687028	2.37409603802783	1.87568495827195	1.16608422323196	0.475316520221394	1.46755020916892	1.05838282022109	2.35395596234343	2.29642947716853	4.22317825697157	2.94946398522927	0.642489778565296	2.00245069469988	1.03045696746925	1.44865004338554	2.43388218220515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1875	9.1999829139444	2.0101341527888	1.49992539940551	0.986284017744729	0.544078205627227	3.5985801918785	0.966385081379179	1.71179320801667	0.921154395178149	1.12486837701116	2.48507273143369	0.550815989024232	1.08446429236213	1.01240573100941	0.765687127464527	1.74031025328099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.120214412358517	
1876	9.19998730835554	2.03421165317921	1.20741984791391	1.042178768275	0.422394335375467	1.05454960876388	0.986206069986281	3.32988658004746	1.58986510762279	3.40297581348322	1.85382411904406	2.81014178002928	2.10702614489931	0.684187790254097	1.03258253283736	1.38140835196316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1877	9.19991678944731	1.80809390385143	1.78415987130252	0.832709485458256	0.130454174897778	1.06890523638663	1.08090636845322	3.35082210278187	2.00165824345421	1.99078792207622	3.19838394349956	2.078609769745	2.44478027885073	0.74904970375785	1.66485929705573	2.05476298889607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1878	9.1999361973371	1.48584978695337	1.46044806296221	1.30180664313279	0.381278936020767	1.46284677489234	0.984298878463958	0.743266147625341	1.41050678246898	2.10113816442557	0.946893052927246	1.60885455584446	0.884309202354687	0.786303952043692	1.19503998946711	0.752936774291223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227854653707509	0	0	0	
1879	9.19992316141837	1.85100666155731	1.28078238435878	1.19349474516441	0.451103412301051	1.24959090244383	1.20736584515733	2.4671438366029	1.37834562081691	1.10187898652488	2.19670971140889	2.92252133083272	2.15571803552495	2.66571323897912	1.32259243141846	2.09829556890679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1880	9.19991837144194	2.06569828471344	1.70888959339089	1.33404230098725	0.773335632040122	1.65689855845921	1.12619874771123	2.39549962282972	1.14496253057262	1.21248884074939	1.51290486247069	1.30760214802514	1.65477967926923	1.54476479973306	2.30195225478301	1.91707972287467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0057012665328798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1881	9.19991636469519	1.77168615929684	1.37383795301068	1.0522441304616	0.174868227319742	0.812420492662255	0.983589520082533	1.90934361058667	1.06610800502315	0.697892835333049	1.88996333218982	0.841894766347373	2.12047795803579	0.4526633483816	1.62615487158126	1.12900341909017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37224167523107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1882	9.19993874220173	1.74183711028958	1.68826114379115	1.21674931401231	0.765749685745872	1.5016474886346	1.04985363289416	0.825046258043571	1.44464765407976	1.18430749175509	0.971113256144563	2.49976734293415	0.867346526553896	0.547841500735176	1.84012173914454	1.12462245163045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.167064222644319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1883	9.19999787985924	1.58796513473591	0.960767524316916	0.809689355900693	0.602433099497413	1.5305361813829	1.25405650435052	3.45766005391859	3.31482402916197	2.62613369420075	2.13950625171857	7.71608718900501	1.79975584562609	1.12839061766131	3.15630287848437	1.44057737484584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.116878881547054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1884	9.19993570121636	1.99713543169771	1.91759408277092	1.71900561763568	0.897170296549996	0.698258827204618	0.962973134011378	1.19760816797962	2.58776684226061	2.05742470442681	0.99688779272709	1.21051501316091	2.18990138139119	1.3502397706778	1.71168848384337	1.04328322845268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1885	9.19996690903827	1.8995519123713	1.83171051141864	1.10811121397516	0.307767358964909	4.55480998146767	1.26577193727378	3.25936463604548	3.42961133454493	5.99848755265122	2.22858771555215	5.5648639585988	3.33131392891294	1.88040854842255	0.924043386069263	2.12225450392763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1886	9.19993129346868	1.52948735817018	1.39755869196936	1.18003241166605	0.210461623486493	0.744808141574781	0.999424462395068	0.581897927430773	0.524873298080162	1.98571264880127	1.19131822500848	0.716208229357157	1.15350531876133	0.557226781551753	1.00477266424112	0.642250113113738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14103035612664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0128438267309542	0	0	0	0	0	0	0	0	0	0	0	0	
1887	9.19993025739759	1.86887254348711	1.68349610472894	1.23373949202161	0.90863443050911	1.23609396266437	1.19666703404298	0.906185366357186	0.563665499620479	3.06126682541748	1.3998815639761	2.1957844781736	0.879969261363315	2.50078965752712	1.70683605050102	1.22295466211706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1888	9.19992902863592	1.52020767539068	1.45315165661796	1.18077639073008	0.293777884441361	0.937589014464547	1.28573688697289	1.61629342012167	0.54747033797442	3.07773560785135	1.17624797254582	0.778103278368357	2.60159825762281	1.30160185159379	1.55138441048432	1.09008231708812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1889	9.19999825214011	1.38519597029577	1.35822957795243	1.13278293529404	0.670505960779985	0.675385396562173	1.12675118928495	0.619425630480156	1.11548567036616	1.07851753976544	0.526716120966075	1.13053610175537	0.731716207360248	0.403226086285102	0.771735652428083	0.811665916025558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1890	9.199984450106	1.57256115816896	1.35875799667214	1.19416824854552	0.75376268369167	1.33909153237423	1.17340485947025	1.83782723586531	0.612100079154639	1.99646574736295	1.01748245156566	0.390237199966566	1.0165274680787	0.571185511240036	1.02282248442656	1.27662047536677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.241243169498868	0	0	0	0	0	0	0	0	0	0	
1891	9.19995140094227	1.92334068312451	1.56901148116139	1.38794785864863	0.0718706695894383	3.19688845142858	1.12214639055695	1.9530907274779	3.76600383311645	1.51123993447324	1.24691470737584	2.04050987348121	3.8928304708916	2.05807569481056	2.87335203949286	1.87742302056699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1892	9.1999035418415	1.89201894351399	1.46115187825639	0.90582048873855	0.114629277883545	2.97001011015425	1.42393851017186	4.09526474137801	2.40367615184859	3.13611797302433	2.89141021434142	2.57343946244277	2.7988461361561	3.13097401915808	6.437732267757	1.76901597773532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1893	9.19999690653112	1.74247670179895	1.56496891292609	1.35827372603891	0.677695826391417	0.573071024751301	1.40941287781345	1.96949076239403	0.924047403210293	1.62881372786976	1.04228406136891	2.88391010219292	2.29401415399206	1.51188358624237	0.698678149990188	1.90946594484045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1894	9.19997486239903	1.78486186882163	1.06155218146549	1.03263771129735	0.306775482285809	1.05425376944487	1.02303349309307	1.74588310676061	1.49942253441985	0.85829785543708	2.10112125676279	0.959733821183201	1.34984364985862	1.29502485145185	1.09030888018865	1.01850378304609	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0315413667038529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1895	9.19999088851648	2.0379983007504	1.9120957078826	1.44125815722267	0.827519874267928	0.874346085620574	1.19714449880828	1.69704336471803	1.03403087686411	1.7037448503745	1.23370315080496	1.13480698565546	0.825846931048764	0.755317386131423	3.00991170828912	1.64454129243132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212233532281998	0	0	0	0	0	0	
1896	9.19997087585145	1.78698600870916	1.73380092376126	1.20230875445988	0.230691092821311	1.13181948555336	1.18288294717491	1.22945870439087	1.06212493987287	1.30467408384838	0.990396770478356	1.1375190579027	2.098940054162	1.27952293878542	1.96573085084404	1.00833940518995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00739269747040879	0	0	0	0	0	0	0	0.599793385851868	0	0	0	0	0	0	
1897	9.19999182786942	1.68537687203354	1.63711548374059	0.925156181135966	0.156880905083447	2.22875024148853	1.10950260720002	1.27124595419523	1.00085810373447	1.96422987420155	1.85382996702596	0.581920047872315	2.68987478109536	3.04115231802324	1.06945847241338	1.13247006963364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.308158187659489	0	0	0	0	0	0	
1898	9.19991133140677	1.63802395790022	1.55493382236004	1.3262571642653	0.183681783699134	2.32330167807814	1.01637782875331	0.614956101181805	1.71311304538505	1.81028584456791	0.814704749804696	1.39025306210921	4.03788601619309	0.686859696024179	3.93573945958884	1.20279513352933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180144554343952	0	0	0	0	0	0	
1899	9.19997559870393	1.34856632816159	1.1812761063969	1.12134297012606	0.485763055491325	0.997197141043073	1.29193904305234	1.17428219129888	3.59547231797315	2.11256671247923	2.27058306228803	2.92604485056329	2.06029482190172	1.53686053370065	2.60672804035009	0.810459570517253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1900	9.19998786895981	1.77407674747368	1.76441612048876	1.17666208888015	0.532310935639613	1.68587940516557	1.30875942862619	2.72601403265166	0.82016299562024	1.75743903289928	1.98671738864746	0.961516980736108	1.61506072210992	0.988488118346473	0.667999514491799	1.84691436429116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1901	9.19999633997238	2.05382114963531	1.82101268554382	1.28000231084776	0.058396614153453	3.36310876434901	1.12995348734577	3.57932712970982	2.24207484741217	2.21602164443938	2.16729332820422	2.37166828697379	3.6551754017813	1.63001844871353	1.64053788263113	2.09287252427475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0727009418532775	0	0	0	0.175324575685891	0	0	0	0	0	0	0.207376421304706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1902	9.19993358112671	2.21424553761269	1.93843445623303	1.24890126511075	0.531247133018254	1.87261303845705	0.889887077221925	3.88801316759177	1.76739015115628	0.656439165618786	1.968583574408	1.86444586716817	0.810637335458242	1.45996126021953	1.5176563313079	2.27283010542687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.156569692773929	0	0	0	0	0	0	
1903	9.19995064574969	1.91333790386409	1.55063920386672	1.15357348656301	0.660791496257133	4.52635643842868	1.12192702487617	1.62670462901077	1.34990911384304	4.77889730357312	3.16063161037934	3.49107490224014	0.986130295263633	3.00939070088349	3.72386346121233	1.25758555905586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1904	9.19993284211518	1.80657263066751	1.68900810572112	0.960047083139364	0.565084215314149	0.513886062734724	1.01154197878279	1.60474000555188	1.42824148063726	0.798411826590617	1.52191764233492	1.25329824550414	3.95716668898041	1.10484904004138	1.51868254591328	1.14137559854582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
