sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_oli:neo_pul	height&neo_bri:neo_gra	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_mar	Ne&neo_bri:neo_gra:neo_oli:neo_pul	Ne&neo_bri:neo_gra	Ne&neo_bri	Ne&neo_gra	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra	mig&met_zeb&neo_bri:neo_gra:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra	mig&neo_mar&neo_bri:neo_gra:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&neo_mar	mig&neo_bri:neo_gra&met_zeb	mig&neo_bri:neo_gra&neo_mar	mig&neo_bri:neo_gra&neo_oli:neo_pul	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_bri:neo_gra	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
51	9.19997757463425	2.77791035542149	1.93774076828008	1.74021498091746	1.20494334377269	0.584506364230978	1.0054703280833	0.256404023914277	1.74423778738076	0.713576749156724	0.572487434757312	0.52903510273361	0.678259206082026	1.12618544324228	1.03119447594055	2.38891315300959	0	0	0	0	0	0	0	0	0	0	0	0	0.0716803586693575	0.0281078071244554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250325397800668	0	0	0	
52	9.19993069356524	2.26208950069638	2.09919539954711	1.58932607792389	0.957597345373562	1.24674793322657	1.29280112874179	1.14903400041445	1.47589082557539	2.10628976398973	0.665392999801448	0.863259643518644	0.627022270255476	0.879810948048676	1.7941888873248	1.41735754340748	0	0	0	0	0	0	0	0	0	0	0	0	0.102394507841478	0.179361864748261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0040077133555036	0	0	0.263121623767227	0	0	0	
53	9.19990250615994	2.41700848527577	2.11719242723063	0.973023802266	0.911435757731699	0.802850480962501	0.866875126522372	1.71622598196933	1.12836778384713	2.15594913629554	0.409739134158965	0.493132668149957	0.79560427175759	0.718230748131877	1.15172386215713	1.43659945380869	0	0	0	0	0	0	0	0	0	0	0	0	0.193452976068472	0.0703047907154382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199194753882741	0	0	0.00279849626919171	
54	9.1999481998351	2.48795687151865	1.85082684471559	1.60477330075593	0.207610672487722	0.624677759854639	0.876582102378708	0.548308029445658	1.95599923848525	0.936433796597415	0.482414550432813	0.930779077986969	1.55038532511348	0.646309566650213	1.52749963253946	1.79232077926947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157456901847355	0	0	0	0	0	0	0.0771228984337551	0.227586972051109	0	0	0	0	0	0	0.684793457711557	0	0	0	
55	9.19997414915361	1.80166771449687	1.57904614703883	1.472511139515	0.0120164382358038	1.51893734718185	1.26606643105985	1.07461442038329	1.35941253364101	1.4923416382114	3.54814213574628	0.981454125659319	2.15975479427887	0.972518007081547	3.10538232115475	1.53394284868108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56	9.19995752538972	1.53209108464697	1.17367149798515	0.929479558673867	0.628270690561807	0.823022717432136	1.21605446855594	1.35703318115834	1.65018378679984	1.64694411514856	1.77833075463981	1.09800709390595	1.76575681083376	3.04850687580665	0.473225641205096	1.4863773800521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57	9.19999613125517	3.60058545818607	1.71883790168795	1.65057557690629	0.764953224870773	0.797763812036449	0.650592248764185	0.207469345172362	1.61907914715114	0.689373890457404	0.407666770873066	1.05806835620787	1.07762842835144	0.840233294716053	0.23848962744204	1.73928444280148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221202623403995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.31529495982424	0	0	0	
58	9.19996462024392	2.38854920723688	1.71902398722658	1.63729251526804	0.794121730052307	1.26289859490162	0.78314135162851	0.28570983749639	1.41654666306076	0.297402735074832	0.523013865636895	0.401340580554484	0.577043767519156	1.02353786591978	0.874945942308349	1.27226817049842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418501752475039	0	0	0	0	0	0	0	0	0.124016392690971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.219436568303607	0	0	0	
59	9.19992984748159	2.27695360455188	2.25242802422787	1.70774497216369	0.415854952404863	1.38518502523008	1.06301037804437	0.661655490953778	1.23843347833463	2.40670597956334	0.728500532071467	0.681772907779349	1.38983287883243	0.626008471823562	1.05105590811138	1.68813831502964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263188898105986	0	0	0.527674397207536	0	0	0	
60	9.19998801515454	2.00925928981514	2.00866274768712	1.86670608878538	0.297138156796695	0.961500487759488	1.16015903237289	1.17736211745266	0.879456480901149	1.39973524583487	0.626194121631637	0.476800280080179	1.46693987900757	0.741824050465323	2.09857184401099	1.97071957909605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829679905364593	0	0	0	
61	9.19995185396677	1.73765093997665	1.73142566430409	1.19337165732958	0.826869888420904	1.14144886710102	0.987519067153053	1.04535471859159	1.52183810050425	2.04315238676975	0.858069959767885	1.14200223226143	0.832277081023321	2.27021715254034	3.1654823372894	1.30681263048229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330709938334229	0	0	0	
62	9.19992676705954	2.54308620693747	1.35067289172352	1.13450135612315	0.680617569484316	0.761942737697186	0.889902314873853	0.571589055145981	2.98611743443212	1.36065809643607	1.66525751800274	0.438453436374324	1.54246654174906	1.04556279736226	1.0686130248385	1.19757952239091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41227239235702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0793912531796785	0	0	0	0	0	0	
63	9.19998262114887	2.47355393191258	1.4544307039169	1.33442010644602	0.42046343409405	0.655477150140824	1.2355813961255	1.32418622469746	2.14116138975196	1.34367094052904	1.51997603959863	1.31154216561287	1.86499171152598	1.22792578021181	0.9936803046075	2.56762573646417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315949085209318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64	9.19995846182607	2.46857430344059	1.42864702179045	1.41203084413615	0.830155038301945	0.929196851678618	0.911627879033318	2.62303189619977	2.81796855152466	0.722635729845113	0.689481752522063	0.738960056384729	0.816559361113547	1.80472529296137	0.675963429038278	1.25008808242994	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0922594087159881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65	9.19993976131852	1.65648807906352	1.62268960727699	1.50210989748703	0.602075023019454	0.601736127189926	1.23892803741587	2.01967367554728	2.01988822973919	1.1856137521903	0.482709170689171	2.37802816333367	1.00446488241618	1.79687132667929	1.8538799011305	1.25213095892164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.386499654140832	0	0	0	
66	9.19992513873822	2.45019655699366	1.53412324682296	1.51688567714231	0.385519835484455	0.723120801754415	1.04940106218787	3.9382424355287	1.88331616310167	3.55334159309797	0.664884317872185	0.843314878162957	2.13197244977385	0.830497366251654	1.51670797230358	2.3815369711273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163709969850978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.585009918274769	0	0	0	
67	9.19991954114536	2.21790013592691	1.87466244833545	1.58645659190894	0.867111172607763	1.55189246753252	1.12402012619697	1.11493958921189	1.49300150484795	1.25328528771324	0.494265394420125	2.0716887316272	0.983401164523476	1.14110252111447	0.88098833272596	2.31406938367686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00468869801725486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135522428098791	0	0	0	
68	9.19999691163606	1.31461058646351	1.29557453517338	1.22714895120098	0.786159722963864	0.389489444407365	0.902076097575916	0.191248224038049	0.275011440084966	0.79626784063794	0.387871062460593	0.34627282000517	0.452177178630267	0.500994786357868	0.281557192116505	0.288583497426773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053418845160027	0	0	0.229404498691631	0	0	0	
69	9.1999898767049	1.67550433605929	1.58816681196172	1.25442962617165	0.597913606405864	1.11938840878862	1.06418571651651	1.27043022096753	0.56901505492198	1.80116592584027	0.559463062842649	0.560532395008468	0.70689546629639	1.3887322483214	0.791866520557227	0.56981054019319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170266559769253	0	0	0	0	0	0	0	0	0	0	0	0.364197161707243	0	0	0.363433061915535	0	0	0	
70	9.19993757803778	1.75673632182794	1.60953560994788	1.49515237720371	0.41659403445179	4.90871223434365	1.18074837425984	1.52680397250407	1.09257388120912	1.58609688395393	0.337072998911521	1.31404260093984	1.66096637828108	3.54384955660153	0.86758776014783	1.9438404267596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.540808846147797	0	0	0	
71	9.1999584538763	2.75370349075559	2.1134819396628	2.00239991783901	0.62263802999905	0.328822414709895	1.07182154126421	0.525850961547924	1.74704382829113	0.607817317792345	0.848780529135498	0.17661086779908	1.2445107760778	0.388569244583653	0.30665916605141	2.11902763074425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102793997220883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0682822976320002	0	0	0	0	0	0	0	0	0	0	0	0.0812662117881563	0	0	0.331612365531099	0	0	0	
72	9.19993535675321	2.92905719707912	2.53156736275481	1.94735408524472	0.58330246540145	1.06602118141796	0.844188610780548	0.843848256122046	0.860226068576296	1.52523851964908	1.57030507936998	4.65254131021477	1.26303619909227	2.22717416666541	1.96734022237897	2.02763341811343	0	0	0	0	0	0	0	0	0	0	0	0.0145483033766712	0	0	0.163709631181257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0579714485102392	0	0	0	0	0	0	0	0	0	0	0	0.299399494924716	0	0	0.492177670616565	0	0	0	
73	9.19996647895216	2.72765332007583	2.20164452881651	2.03644961976386	1.53653017250423	0.722726992557568	0.942328664897936	0.516234100014393	1.14788512508471	0.650091535740107	0.450580945634707	1.71759398713634	0.258885418854278	0.646590856902683	0.857713561395582	2.33705117513814	0	0	0	0	0	0	0	0	0	0	0	0.0358807276193158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.138188282668318	0	0	0	0	0	0	0	0	0	0	0	0.118792688982303	0	0	0.181392953400327	0	0	0	
74	9.19995192315522	2.89796612482401	1.3676940381625	0.92167434652337	0.554369445136288	0.737729028201444	0.644127758414827	0.358640084169107	1.921985184307	1.82696111854504	0.705850256804576	1.21027192084593	0.773523652718197	0.680304630112766	0.397669766256632	0.99007014626705	0	0	0	0	0	0	0	0	0	0	0	0	0.29760373535298	0	0	0.125647762046849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0939753425391457	0	0	0.284164245459979	0	0	0	
75	9.19992560678029	3.15051543454468	1.58798195994099	1.53861646032228	0.188745497286356	1.2175874827911	0.722033038911306	1.04276375761904	1.57245780817347	0.814629203090091	2.10450211017884	0.983308069759213	2.31035974401697	2.62662835299951	0.573104744718833	2.51496748753942	0	0	0	0	0	0	0	0	0	0	0	0	0.151424778886991	0	0	0.102125441121484	0	0	0	0	0	0	0	0	0	0	0.322122228071408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
