sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_oli:neo_pul	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_bri:neo_gra:neo_oli:neo_pul	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&neo_mar	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_gra:neo_oli:neo_pul&neo_mar	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_gra&neo_bri:neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra	mig&neo_bri:neo_oli:neo_pul&neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&neo_bri:neo_gra:neo_oli:neo_pul	
33	9.19991182344039	2.11488165138051	1.7425144962744	1.35704426272694	0.587148944669368	0.884706921613768	1.2975710525481	1.08572088246514	1.32314000951306	0.901415265297787	0.976855582100565	1.38198109777539	1.09171353202841	0.522725489024141	0.522209997532043	2.13172473598332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0576512905241055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
34	9.19991545455479	2.34899100062475	2.01217898675261	1.44206987906907	0.936356256560477	0.983764587944283	0.984880852177166	3.32848728135865	0.861455678503369	1.33603218633226	2.19129989940968	2.00858092153024	3.02284363722903	1.13922152898486	0.645728202197359	1.91090832561059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0779379992798042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
35	9.19993589065283	1.94800126526729	1.42173065433278	1.01309377750379	0.112664005995618	1.91678187438027	0.983624395943682	2.47122330568452	1.41598415785376	1.02229023535092	1.71472480156662	1.43247821503623	1.23386543913885	1.53986152968716	0.974044464960124	0.967390855657629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0820737739063977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
36	9.19994648544135	1.97730089421265	1.34111998511692	1.04477536309766	0.511484711237995	0.836957424914927	0.72161164255135	1.56302337227019	0.686439880769938	0.686555210405277	0.487915265559935	1.18295274828078	0.542628418922086	1.7047496115599	0.195133768742522	0.234035036559676	0	0	0	0	0	0	0	0	0	0	0	0.393893465802297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153496351357056	0	0	0	0	0.0513497320602848	0	0	0	0	0	0	0	0	0	0	0	0	0	
37	9.19996162391388	1.76548721662399	1.42933383473315	1.25904668917025	0.84375837297091	0.785636519817179	1.07613273269945	1.00036390759284	0.390688156177144	0.740593099387383	0.597982168490437	0.646200753180415	0.948886547786108	0.837078217319192	0.489777665274979	0.47346549006203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00092772932251206	0	0	0	0	0	0	0.455135677660821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
38	9.19990971472236	1.93477257170178	1.51921779288992	1.19082828380197	0.686505350875228	1.99177328398897	1.09202417618116	1.45780700880545	1.2484583879416	1.52068456131253	1.02517017629444	0.852223844522531	2.65708419647225	0.896858218682029	2.12930771855713	2.02686351349791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128863995576126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
39	9.19990312987864	1.86570540009567	1.76839723525858	1.37647825625067	0.184159105230034	3.43927397837059	1.10071172549942	5.78997120440783	1.13924930109567	0.857324752987212	2.15263760838782	2.02837956731336	2.27564015471354	3.12004898146606	1.7208758115109	1.2216096261113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
40	9.19994266657319	1.96425714889291	1.74245025825226	1.31332942454756	0.292894773396056	2.7664339374767	1.20442055244247	2.24044032214819	1.9199205675189	1.32392377350635	1.2380173390473	2.37727703306869	2.15457710319489	1.91119581972765	1.40851714161651	1.87788630731022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
41	9.19999814646165	1.79958470803581	1.43748259693609	1.0446119813527	0.306481412438467	1.83229032203374	1.28554599220644	3.27096204068927	1.35125234254641	1.22601045918745	2.15701120203022	1.83714197445896	6.55685206941091	1.18833908790855	1.59861038703446	1.92427745607033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0223265329630343	0	
42	9.19997486685302	1.78829919500253	1.59092070861244	1.09401570002858	0.305632424568121	0.657161765142737	0.998831137810373	2.43667971891755	2.27465151349485	1.16980535632824	0.999326104436101	1.30747053906481	2.35693784221885	1.23675950714944	0.809023960813885	1.23437059768381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094641835865104	0	0	0	0	
43	9.19993446901542	2.04293438389152	1.75715780166217	1.27020649268255	0.792610732411286	1.64347188924176	1.13761065731279	4.36511843224769	1.83816352050922	1.49552652657878	1.22074235978737	0.890740410392568	4.10865162354141	0.856047834058602	1.39916157127717	2.13136205818392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056658502052928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0708336158517411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
44	9.19991673564739	1.84007455185728	1.78715933879089	0.981104239719861	0.0565700796072336	0.563985891774367	1.09370468532608	0.347393289114954	0.420244648593559	1.55062793424896	0.979200534070881	1.61872751526887	1.1896160837582	0.530663099719789	0.521207512109587	1.32165388135333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.134994214837246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45	9.19998741164265	1.91740112947814	1.36321642984148	1.31049322934574	0.683891681833616	3.01697652032896	0.918098472584259	4.75254946297983	1.28671415384239	0.869637200126304	1.60916689494883	1.9363314944183	0.935258120624877	4.08735050611492	2.86917230943145	1.78053807315822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46	9.1999040638594	2.04095417511523	2.03124899607379	1.49295331246227	0.612494965264349	1.12570657923435	1.35372051620087	1.97841285248649	0.93480318705306	2.07902745720218	1.70963474759356	1.83643847385512	2.48481012224157	1.79618268413899	1.30720373784761	2.80242479910392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294149321743982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00454601222701314	0	0	0	0	0	
47	9.19994300457796	1.78147379850869	1.72555799242079	1.45744466945048	0.430172805172366	0.792024180659687	1.24074430276222	1.66078595404513	1.32574530229312	0.748256897420275	2.64828859290371	1.75452461469022	0.759536440249992	1.12369775703742	1.31612157963601	1.52462035926346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229555849196414	0	0	0	0	0	0	0	0	0.515353429596035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48	9.19994984403681	1.8782520543728	1.86653069384048	1.25789090031695	0.694405831153071	0.401661379801197	1.21353949928794	1.01572363594251	1.31892005154954	1.36402092301971	0.846512240639981	1.15095570269505	1.91164198410494	0.84544229210709	0.878723945007137	1.33664743711486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49	9.19992867423321	2.16946557890845	2.14220639207958	1.76787620306876	0.597232553131404	2.14988117578965	1.09867145790773	1.25398087618216	4.72622945683699	0.920466339158409	0.559236525517135	1.77693377711264	0.662649121700425	3.66988796212404	5.18902149317598	2.09813611062424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00390773498272419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149507811353935	0	0	0	0	0	0	0	0.138686692055517	0	0	0	
50	9.19999921967235	2.18213540860922	1.91398996216699	1.54844780840215	0.245870581449603	1.81645818713603	1.0194621123248	2.14442572368017	2.9981847271957	2.15430085611135	1.10229129796377	2.90136913926973	1.9851904505522	0.901818351767387	2.33480704445542	2.0061303685508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0104524310158398	0	0	0	0	0	0	0	0.373594461408003	0	0	0	0	0	0	0	0	0	0	0	
51	9.19991657049172	1.74585691167019	1.17990816094462	1.06334920306574	0.419396301834288	2.96392172267797	1.11994717584955	2.98267134370106	1.1623730779704	0.931612735754694	0.878828456952719	1.8755044317861	1.85147422889143	0.867184585447823	2.01952898698486	0.771696699980172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.244587270515893	0	0	0	0	0	0	0	0	0	0	0	
52	9.19992169184554	1.58085687481672	1.54480426279858	0.930412494217178	0.034284014064314	1.78886258081417	1.16260268764297	1.23128058536491	1.49480078306785	2.03348928580651	1.23062311019644	2.36792409644421	0.996446096030164	1.86040888979249	1.46223555523774	0.705425389510129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16126995418811	0	0	0	0	0	0	0	0	0	0	0.460686878245148	0	0	0	
53	9.19994529846864	1.80902234241216	1.8018963535189	1.3498735941624	0.431007170545501	1.34975597630411	1.08267012826803	1.08233473631607	0.759359928336429	1.04079564522503	0.685959253089854	1.15293180019146	0.556959075251809	0.725993716055887	1.36090978465306	1.23424928910051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.240346186430688	0	0	0	0	0	0	0	0	0.0250884179255884	0	0	0	0	0	
54	9.1999416707169	1.80936652561569	1.69526114613759	1.09808272179395	0.793414726295952	2.11414515216774	0.942402122865302	0.725339206571284	1.13704619801936	2.5133140781691	0.659442636520943	0.450678800732278	0.684585456183661	0.867790109256007	1.63211110411515	1.54694308721429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141259683839237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55	9.19994605773255	1.82622873058252	1.80112286532818	1.33660678599934	0.101914945014522	2.27172666797848	0.979875569748007	3.58629632370361	1.45345202376415	1.10925370017987	3.99510463967424	2.92787097458814	2.4802468337181	3.5675002703599	1.64916171156748	1.03907573358339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56	9.1999271363609	1.89150464755606	1.68157504217511	1.20174187900064	0.50113093114851	2.96939863902363	1.17878886730681	0.947891814854577	4.41916073638196	2.59961188029501	0.675648429694883	1.77545375400867	1.18877116090868	2.85777695451531	3.39367887886758	1.99756050966539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294306371333614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0682176242664241	0	0	0	
57	9.1999494119436	1.783472341346	1.69170899437716	1.11673386606699	0.632572801012161	0.876859529917371	1.05376697572557	1.65150850510033	2.14605916573606	1.71154187714645	0.251517262824615	0.923851818542411	0.795840775573996	0.85974699743048	1.37128701774869	0.912781274326239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.212346531045284	0	0	
58	9.19990158515765	2.09280912226933	1.03631663550777	0.914980399601742	0.600122735073345	0.856781071805456	0.87171335050092	1.56321896951953	1.2137869892155	1.60352077249485	0.548980542127183	0.76413946352936	0.935151915537515	1.14158360153041	0.22356602268531	0.853391890135054	0	0	0	0	0	0	0	0	0	0	0	0.16072011030015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59	9.19994910702957	2.21140556305457	1.33104559055133	1.11481290805986	0.498118626848707	1.02712294693184	0.750761585226119	2.77131379422199	0.799552411215385	1.09784500048461	0.935219605933135	1.00593120581581	1.01740284559257	1.45072927367428	0.251714393757343	0.703464164878119	0	0	0	0	0	0	0	0	0	0	0	0.2934596046953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
60	9.19990231290369	2.49733814290903	1.12612285045694	0.643695524024945	0.465428317664537	0.684068538393438	0.972287603987649	1.52365337192196	0.526079861219124	2.01085466497832	1.23346650690818	0.626702192350262	1.19028487412274	0.89857962383346	0.404363125861316	0.675559003866922	0	0	0	0	0	0	0	0	0	0	0	0.306753580698384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61	9.19996220082324	2.87667261130664	1.30622582325727	1.06230106563563	0.758549977553677	1.05683394923108	0.702650532825144	2.78756192961264	0.774006662676523	0.779646010666228	0.572519205544611	0.922753602699579	1.13635372626124	2.15241199797911	0.399093044328994	1.18542961505591	0	0	0	0	0	0	0	0	0	0	0	0.279248740076425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
62	9.19998884594328	2.60392155023192	1.23455667044883	1.12836786839706	0.741303807335729	0.412962447926259	0.70974722309861	1.5448990846497	0.530531238012555	0.694331446833724	0.348614954218856	0.609744625324842	0.110064962621621	1.73416349461323	0.179445374671559	0.769471252559313	0	0	0	0	0	0	0	0	0	0	0	0.289347056711134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63	9.19997311871082	2.83106408844389	1.39305318481073	0.824595143313608	0.588116039513261	1.09993140201554	0.966517392929059	1.51619297383717	0.77014565600633	1.67409461810532	2.06275256616528	0.476184449688425	1.62838538563672	0.605255512767389	0.164547185404246	1.3830012134835	0	0	0	0	0	0	0	0	0	0	0	0.2461885439682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64	9.19995529567257	2.67989119423508	1.32154627567447	1.17928093743633	0.313555713340176	0.548928659444252	0.667355642966272	1.72427952276553	0.637094190976315	0.555812896617006	1.0730665200728	1.38242047969954	0.442105621893099	0.777372976510549	0.280980046482128	0.631502420609802	0	0	0	0	0	0	0	0	0	0	0	0.361949404948836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65	9.19995532184342	2.49931247498308	1.19054650189128	1.06996719100056	0.867137767375823	1.2760334523364	0.715675689461227	1.98546058134192	0.50880713759691	1.25999706839965	0.500297970838451	0.699861543981256	0.315539244491572	0.656351862019369	0.179071009086372	2.16599343014088	0	0	0	0	0	0	0	0	0	0	0	0.130514076484107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
66	9.19990772560356	2.79464519656512	1.33448346866669	1.31290510436087	0.459612654994758	0.515561833179516	0.684437266924756	3.01931165324669	0.85078112142504	0.47662859425205	1.75349277821506	1.17815603408851	0.579287660286255	0.652354598518075	0.214836442088709	1.57946838775534	0	0	0	0	0	0	0	0	0	0	0	0.217848459544679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67	9.19990116835918	2.70988698412159	1.0699286230454	0.793672436485095	0.606133951117165	1.15040556993556	0.794748067322553	2.40577575036775	0.749249862622827	1.32437348465916	0.46583238093971	0.379914918923582	1.4417998712591	0.449666716823639	0.25980547302479	0.997298842539657	0	0	0	0	0	0	0	0	0	0	0	0.243982044213797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259780897991949	0	0	
68	9.19998800057813	2.69920215935471	1.40033416171237	0.888647273809286	0.771912871954858	1.10279917120743	0.696317983093826	1.31581025701267	1.02347050380405	1.13323529619826	1.02929685510702	0.881801574443817	1.16099073215232	1.23303333549708	0.233264357766215	0.879822489111882	0	0	0	0	0	0	0	0	0	0	0	0.370772264418839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0346091169348555	0	0	0	0	
69	9.19999564810152	2.19789244866223	1.04577159571248	1.04356996156141	0.182594924870783	0.674083911724801	0.690249158411039	1.481298187828	0.79816365376348	0.555468940838152	0.825431844295484	1.41417682814431	1.44368923290201	0.380480178067032	0.194529643765581	0.680518296487138	0	0	0	0	0	0	0	0	0	0	0	0.264865047570633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
70	9.19993210353314	2.21184761669602	1.29140696774294	0.82174439001676	0.217050115095	0.941093728372048	0.788465184178249	3.03328273398688	0.578797603798689	1.98446083462872	1.03917828691093	1.5363974336488	1.45154248322237	0.981060243933922	0.630019352532806	1.49966317527653	0	0	0	0	0	0	0	0	0	0	0	0.532246005509542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
71	9.19994599357235	3.20487250202773	1.65775014945465	0.901112052509355	0.534741982604984	1.29330166964084	0.763812003208363	2.05168730784651	0.47030637692704	3.26243891053967	1.25632992647197	1.63016025750838	1.29052336070451	1.30644699618403	0.278692821678425	2.081454210195	0	0	0	0	0	0	0	0	0	0	0	0.268730707877383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
72	9.19997810981389	2.84531096630231	1.16932891336682	1.11384096637423	0.322281147464027	4.7961301711302	0.705938182784263	1.50951712646344	1.89555742793092	1.07013030745602	1.5221092321625	1.76068848492232	0.432152129218179	1.55986485048154	0.193186620232383	1.25264509778819	0	0	0	0	0	0	0	0	0	0	0	0.229200127203586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
73	9.19990507563638	2.6500528957244	1.25935517418906	0.909672117619529	0.0876314005019333	1.00184145414832	0.687802142997426	2.10630024221585	2.61076558466211	1.67557975926147	1.19370212139834	1.53777304953204	1.90550067149466	1.59922003286974	0.277281559331028	1.43640179111994	0	0	0	0	0	0	0	0	0	0	0	0.210274180257568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74	9.1999358915102	2.25250223975734	1.11495332618045	1.10143376055736	0.764511938806687	0.421599229752557	0.7625144494905	1.45646666010608	0.201012240880423	0.334932712870971	0.491593973849797	0.47857693026648	0.731077370458468	0.246704356769536	0.232690285187925	0.314285215990315	0	0	0	0	0	0	0	0	0	0	0	0.175250568687073	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603470132526783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
75	9.19999306362798	2.32815409428441	1.26113234680543	0.821708912389106	0.523575817504044	0.538645827048058	0.673350664922493	1.68620509580667	0.338994682517371	1.24031609888107	0.655002846144896	1.68963440257341	1.0271811187646	0.751581121498778	0.235387553302648	0.700190077203428	0	0	0	0	0	0	0	0	0	0	0	0.339653427346728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32611694647302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76	9.19998085995846	2.45424600816795	1.40181924554546	0.910204538423136	0.458640706204294	0.537101708362592	0.613875526097887	1.29817973739664	0.731570365339349	0.74261371390193	0.581285324540482	0.938624699690686	0.356330020140439	0.642062824582791	0.408142672075117	0.664647173905671	0	0	0	0	0	0	0	0	0	0	0	0.43280780705199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0646910028617135	0	0	0	0	0	0	0	0	0.0238155739944774	0	0	0	0	0	0	0	0.390837797138809	0	0	
77	9.1999670490997	2.58583327411958	1.58269814525582	1.20513362354293	0.446085845398269	1.90772887129215	0.826842918993059	1.89843069687306	0.862013278036057	1.25999365547527	0.451667059108718	0.889227777379478	2.08680163598225	0.573810460422752	0.410139555861609	1.33534324988956	0	0	0	0	0	0	0	0	0	0	0	0.482129647274263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
78	9.19999967906535	2.85329749042876	1.50448287434315	1.25915191690967	0.774867481735922	0.953711289903182	1.01321525809274	2.00689742542393	1.37106173966181	0.936017957640953	1.13046431139154	1.31664723266607	0.870920400464824	0.947563478626415	0.366460884243253	2.54544498615299	0	0	0	0	0	0	0	0	0	0	0	0.249183081812897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0902476685304622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
79	9.19990793958323	1.90591530959616	1.29480265102516	0.963454031211152	0.514794281342394	1.16030359839395	0.973948629857358	1.89127060990332	1.15342488131663	0.918307676338507	0.671590711491849	0.639601404440853	0.785801867124021	0.318600739776578	1.67004841573842	1.29312119737114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025057301405445	0	0	0	0	0	0	0	0.0330302808489588	0	0	0	0	0	0	0	0	0	0	0	0.371571770511082	0	0	0	0	0	0	0	0	0.0431069232810255	0	0	0	0	0	
80	9.19992560184004	1.80932885536591	1.69141478636945	1.18490790456727	0.891517512616629	5.90886648968763	1.08819743422132	2.14640733445731	2.63958327994633	0.998039936805999	1.27543770625411	1.23371536932608	2.9804310687348	1.00636274354825	2.94189386519616	1.9735364642324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400885755357191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
81	9.19994257549553	2.1859368861816	1.33766656206494	1.12498327817583	0.15976262163146	3.5949252585559	1.08172164003125	2.5967086085446	2.2926647247286	3.02139715833432	2.27857588378322	2.26208996782212	5.87440582905137	9.24368412557413	7.72164931823719	1.70927537460916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0374535952834922	0	0	
82	9.1999201738005	2.1869998052743	1.42189074526275	1.02255367422555	0.174812375881216	0.545988425591965	0.963893518981577	2.26003966862078	0.922304180692402	1.7947439308848	3.31770399894075	2.3547474071614	1.80372409295549	3.57650666935024	1.63325490743821	2.08280604288016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.645429210585657	0	0	0	
83	9.19991471435235	1.97374408293277	1.63889099219865	0.763428957323962	0.413921584280745	1.49169501029395	1.13064352816152	2.82056383111267	0.574743454790263	2.32378543491025	1.52466391117755	0.984972755186415	2.21938088579732	1.27830114864687	0.763218322870102	1.20074694736817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.168200498595303	0	0	0	
84	9.19990357452441	1.86983638496835	1.52201483689456	1.19789561832301	0.221138781110016	3.10017997108621	1.06596964901654	3.14476213310544	0.826462353325131	0.910598494428373	1.79160784497235	1.47260102013069	1.036334437271	1.02919312337173	1.8974350526769	1.49884702742615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00250627191391779	0	0	0	0.180278838669746	0	
