sample	height&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	height&neo_gra:neo_mar	height&neo_bri:neo_oli:neo_pul	height&neo_oli:neo_pul	Ne&met_zeb	Ne&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	Ne&neo_gra:neo_mar	Ne&neo_mar	Ne&neo_gra	Ne&neo_bri:neo_oli:neo_pul	Ne&neo_bri	Ne&neo_oli:neo_pul	Ne&neo_oli	Ne&neo_pul	Ne&met_zeb:neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&met_zeb&neo_bri	mig&met_zeb&neo_gra	mig&met_zeb&neo_mar	mig&met_zeb&neo_oli	mig&met_zeb&neo_pul	mig&met_zeb&neo_oli:neo_pul	mig&met_zeb&neo_gra:neo_mar	mig&met_zeb&neo_bri:neo_oli:neo_pul	mig&met_zeb&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul	mig&neo_bri:neo_gra:neo_mar:neo_oli:neo_pul&met_zeb	mig&neo_gra:neo_mar&met_zeb	mig&neo_gra:neo_mar&neo_bri	mig&neo_gra:neo_mar&neo_oli:neo_pul	mig&neo_gra:neo_mar&neo_bri:neo_oli:neo_pul	mig&neo_mar&met_zeb	mig&neo_mar&neo_bri	mig&neo_mar&neo_gra	mig&neo_mar&neo_oli	mig&neo_mar&neo_pul	mig&neo_mar&neo_oli:neo_pul	mig&neo_gra&met_zeb	mig&neo_gra&neo_bri	mig&neo_gra&neo_mar	mig&neo_gra&neo_oli	mig&neo_gra&neo_pul	mig&neo_gra&neo_oli:neo_pul	mig&neo_bri:neo_oli:neo_pul&met_zeb	mig&neo_bri:neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_bri&met_zeb	mig&neo_bri&neo_gra	mig&neo_bri&neo_mar	mig&neo_bri&neo_oli	mig&neo_bri&neo_pul	mig&neo_bri&neo_oli:neo_pul	mig&neo_bri&neo_gra:neo_mar	mig&neo_oli:neo_pul&met_zeb	mig&neo_oli:neo_pul&neo_bri	mig&neo_oli:neo_pul&neo_gra	mig&neo_oli:neo_pul&neo_mar	mig&neo_oli:neo_pul&neo_gra:neo_mar	mig&neo_oli&met_zeb	mig&neo_oli&neo_bri	mig&neo_oli&neo_gra	mig&neo_oli&neo_mar	mig&neo_oli&neo_pul	mig&neo_pul&met_zeb	mig&neo_pul&neo_bri	mig&neo_pul&neo_gra	mig&neo_pul&neo_mar	mig&neo_pul&neo_oli	
194	9.19994676503964	1.75873489930005	0.974578645741692	1.04067533117234	0.674840050530361	1.88099610044701	1.24253151879851	4.65643252694878	1.57721576658244	4.19606294237562	2.14190773951641	2.77240365622757	1.14025836957069	9.02089598996678	1.60832577458873	1.91638858511814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
195	9.19998109148007	1.64255226193143	1.24581542627341	1.3119247408464	0.262981767465557	2.86974552823138	1.29886001038757	1.35692245026964	2.38498608208401	3.72656463641035	1.107373126747	1.13765919566972	2.01595720091345	1.70944707264248	1.27878877290473	1.74854991821001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196	9.19994811386996	2.00098951717873	0.726685013075707	1.07583507896571	0.214604295297571	4.10012226202451	1.21302042887411	5.22082903900089	2.44332939860171	3.26561841376921	1.34373747081935	4.13858169408915	1.89734558604583	4.19294185322716	3.44337832319475	1.41031180469891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197	9.19995905668702	2.04897405218164	1.54393601980221	1.7388040642912	0.863994987773421	2.01017568846696	0.98621606749772	1.07681270256607	0.975627015876743	1.50191992382589	1.15045817267467	0.544148474778617	1.02995135500352	0.948709077680029	0.786634413481204	1.75691999114393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127210931120818	0	0	0.172525638533581	0	0	0	
198	9.19990952724381	2.07867880248559	1.50754933161039	1.62551864445609	0.801633017363743	3.52891203221264	1.24945562999077	3.00349209774695	3.14039154000502	2.06814489479843	1.41839415515946	2.73987383344988	3.01831537118844	1.10413186326032	0.781857878716349	1.9372065278599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0105400210908587	0	0.0126319995686502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
199	9.1999276274366	2.10367167440433	1.53095231503184	1.65675243657077	0.942702584106858	1.08112160929271	1.28237575308287	0.821495143655411	1.82290362010217	0.753174612215019	1.41198469531227	1.85201615754601	0.942813803649927	0.586614270212874	0.952561003781383	2.11023683039933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289279128690325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
200	9.19996764982583	1.88380611051851	0.663790742004259	1.17426257871321	0.550419941736979	2.50328908806346	1.05567891003928	4.43812474180719	1.74948039611399	0.891611637879679	3.25687213374042	1.37015436562133	1.71081854355419	2.34405048771757	2.4399424145268	1.89256429033453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
201	9.1999965332634	1.84865694228639	1.20078424117612	1.45982291668696	0.843425320695953	1.70630976871486	1.3033531663106	1.87180440132418	1.70832798037127	1.38201474357782	1.97509238414239	1.68690578171404	0.684477939902785	2.25510669643049	2.56268319630494	2.23867576355894	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971027438507225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
202	9.19995049760759	2.08739025379615	0.987272163878186	1.2169129966873	0.208169370256087	0.973903253547101	1.2410804067022	3.08414382362029	2.48222566165222	0.857739136855056	2.35272040745622	2.06926307206913	2.27901962132398	0.786093666269438	1.99073397917374	2.22127995436304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296988410881033	0	0	0	0	0	0	
203	9.19992412650689	2.00002978510877	1.49200111784376	1.54361515108659	0.207587846888314	1.91329018886005	1.08783678411848	3.94675285859772	1.5619949007734	5.00384601392524	2.25000605688815	2.21870082042993	2.30019313346038	4.90884405550907	3.48715596014713	1.56579045702642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236933459914245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204	9.19995234418944	1.55418479926331	1.17696432136887	1.36465432562836	0.655670274059268	0.679329678846433	0.913122078752626	1.13027033311646	0.607819087864647	1.01954034738182	0.84893715487196	0.636627546587696	1.14050615130121	0.663109917986922	0.348899481968316	0.527410056592381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149426882121002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
205	9.19999262661032	1.91886137398894	1.34792853581148	1.37763107603459	0.623167350395328	0.912463841574966	1.40211443868868	1.89917049509575	1.35777863049116	0.873937859784809	1.85266673321156	1.44901009910526	1.65479645580647	1.4359430601087	0.845788781036463	0.994480563182892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
206	9.19993044771035	1.39220253893401	0.965567592741649	0.982545447861369	0.470498173131611	0.697736797906627	1.1911936954158	1.81951405257381	0.997097611197046	0.451681219571167	1.36670883797871	0.418364271351324	1.08439935821228	0.912011349857391	1.04194154530826	0.767846166845744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144541896657907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0404623416870711	0	0	0	0	0	0	0	
207	9.19995576723558	1.69020793815015	1.25234158540926	1.3638806347065	0.612076194641186	1.34964164894886	1.09094942502772	1.3732909353352	0.857971438534637	1.19829123248189	1.22844947297133	0.906315915362239	1.13829913903698	0.710265109795411	1.49704634011909	0.930433598468856	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0875264633616181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.55701282195372	0	0	0	0	0	0	0.197467319577034	0	0	0	
208	9.19999573731515	1.75071764807643	1.2038740875869	1.54248507635001	0.537317239429111	0.26476839269127	1.19474815889676	2.04537802024192	0.662551338539511	1.10730760439787	0.970607528872504	1.30176341142096	1.42663694223609	0.93502358765248	1.96179101499006	1.51178004973836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209	9.19996927866746	1.86990268060933	1.13878054803662	1.44448077637175	0.107115972627476	7.73255930300845	1.36537817944491	3.81562399021996	3.60795286438321	2.88660330865177	1.69173715777953	2.47229450357268	2.15599445250721	4.42635412079519	2.15277288667579	1.76013451886001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
210	9.1999175014529	1.55974598621282	1.34227609211601	1.41463498105846	0.724047648575673	2.1136306240527	1.27217545051641	1.07166290383466	0.727883768786926	1.1519839877918	0.920195892613269	0.881291457650712	1.91078449170533	1.32371381237344	0.856892822211135	1.83111477134151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211	9.19990727780859	1.49222600882479	1.02709100149771	1.33438483397297	0.632893352201419	1.668989237291	1.42320256167325	2.21212815769059	1.84369677139468	1.15788046538992	1.03806341542791	1.74135495289581	1.46548948603235	1.23660386994012	0.904956024670413	1.33843880893479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0901423461914883	0	0	0	0	0	0	0	0	0	0	0	
212	9.19991234954196	1.69589764660182	0.833446623654244	1.2137135114737	0.573358896632835	4.0915288387698	1.11513126415213	2.57019635593008	3.07935561180394	4.55015882675475	1.17997390746009	3.01843607598488	2.13306507369386	1.68354448934156	1.17955017464176	1.56903028694893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
213	9.19994483535121	1.67955718290494	1.23989814364886	1.26018351035166	0.50150762981673	1.31947246416214	0.917314341521499	0.944872319458586	0.79416477257122	1.19919235456891	1.42330554657935	0.856108474608745	1.02449129276942	1.34641296640181	0.440945588224155	1.09189100355647	0	0	0	0	0	0	0	0	0	0	0	0.305364154139957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214	9.19991649151189	1.94565681683079	1.23179973421523	1.56577466151186	0.524570173694098	2.22600210141457	1.07878338257066	2.98445363218786	2.47917568687323	4.14936709965624	1.27184572624066	7.13110006037721	2.13084346588846	1.97618747128675	2.96095831776639	2.50947527705412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
215	9.19994132286575	1.56571594778071	1.11161160131797	1.42787691788951	0.247084096990785	1.50664225902999	1.0203977302482	2.22718854643221	0.660368480892028	1.60988677331176	2.33847896422759	2.43158354405923	1.76877124384097	0.954141747064227	3.29947102803181	0.985407115627795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233573367260559	0	0	0	0	0	0.155819457968806	0	0	0	0	0	0	
216	9.19998572101939	1.81292160607842	0.975920153391219	1.11806582175606	0.103226405577495	0.75303181163944	1.04187852367995	2.87329270750222	1.23358302892765	1.15209722051697	1.63704507956214	3.78400702291299	2.74938891767961	1.35694492393163	1.12928701982289	1.23200805488686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781597261285276	0	0	0	0	0	0	0.0484507695614064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
217	9.19996980865913	2.1735645159881	1.17934633086886	1.27237822586076	0.376309546472156	1.64831691038266	1.1764443640497	3.08754752956056	1.49700989210747	2.32440181527279	1.12142875262751	2.46884330743968	2.17248881809302	3.10961649461722	3.54442152554401	3.20932771982985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0701401559564785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218	9.1999511893445	2.06538681219165	1.16872299179392	1.24349425698893	0.665421235616269	0.822458473179615	1.11027641103336	3.50501702821987	0.758734589064723	1.20579170390555	2.78340300931169	2.37026407420461	1.71057535607508	1.44933949523634	3.26739198401983	2.23485297197019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
219	9.19992592671233	1.79615530570077	1.24465088107167	1.33128180013618	0.477344328915307	1.53749198477348	1.31721713669881	2.43057582309739	0.515181760091359	2.78519992327747	1.21267041562504	1.9180604859891	1.89521156403539	1.97747686985978	1.43319570614894	2.37662666282149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0539398935805889	0	0	0	0	0	0	
220	9.19990853152139	1.91466096078237	1.53757438899587	1.66475491773558	0.471659992776264	1.22141442296135	1.11879072850986	1.0475515590896	1.82435492796495	2.32189182392595	1.55424047087558	2.03619661955752	1.36593997324674	0.470978048798326	0.741003423528283	1.35769068624899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00153936104522751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0819584747843305	0	0	0	0	0	0	
221	9.19994779603216	1.79052583900305	1.0824799912623	1.40420992051311	0.0802653300035457	1.12563093071127	1.02448101948779	3.54540760670894	2.06386789004829	2.25455834744503	0.854200572312212	1.8749078337067	2.9405474590617	0.870269355316353	1.50462939059402	0.976318113624512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.200029625203791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
222	9.19991888172956	1.58266684681739	1.03328758470996	1.11445510292976	0.39333510250114	1.2413119616485	1.15012030480862	2.64582502916791	1.38270337488441	3.4130526215555	2.01231020574189	0.941501177976002	1.23940151984581	1.43344271249692	2.53393579846114	0.88492844449972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
223	9.19994461708291	1.87008036745587	1.00442499239093	1.43669338770961	0.399507433953447	1.71857186074724	0.973019185556785	1.99905676510736	1.89690296199267	1.83841213248319	0.911739329734714	0.989280609618673	1.89804492653301	2.58015225061276	0.294846296692904	1.4203375426159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409497151981853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
224	9.19993905933908	1.86571965293791	1.25828056779388	1.49808400236565	0.361885051003628	1.53937351812293	1.02879434922599	1.81226760958613	0.495726703696054	1.14551621770609	1.0467723441239	0.755844314856354	1.67852645618473	1.25147894389564	1.36389436551402	1.66639607214674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
225	9.19993033308485	2.02602743308216	1.13454946906107	1.57520025152925	0.160922700241402	2.44617771385616	1.05608710183137	3.90313441751892	7.31188651263127	5.67843719557225	2.56659684981916	4.12363617977731	3.58284814999173	6.73761262867474	1.76047293922008	1.96789463596083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224857745847702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
226	9.19991318791365	2.08649040636807	1.19907706167283	1.39887256502312	0.231518964038018	2.35401978740633	1.1181888987248	3.29355243279676	1.48460843263193	2.02151096111667	1.2518911404538	3.52248265316108	3.34733253311515	2.44259558275258	7.52540409267942	2.20654760925583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.133908036859443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
227	9.19993844700567	1.65877647994798	1.39498594428874	1.43810125596386	0.84843442903625	0.970553108715629	1.22839138727408	1.29763503153775	0.753369657690961	0.418389331021354	1.27683632736847	0.560707147840345	0.746787270251137	0.99354931651114	0.707541465994824	0.983424137251037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
228	9.199901269384	2.11344572829082	1.12909873651735	1.48736634779102	0.0135480342684473	2.8704191556437	1.27999388551055	5.84382012327082	3.99544454712819	2.16639654631629	2.32012324641982	5.32030564173117	5.48359372174637	4.84870529695695	3.13220119352151	2.41990864526324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
229	9.19993936289243	1.81142119826499	0.623044980583103	1.06034590615945	0.269729513449022	3.5618459299417	1.10466546576571	3.79448989136333	2.52598258407004	1.00855656231821	1.5938185709959	3.5684922510553	2.81583462647608	2.37851401371878	0.884859202833209	1.80522434041018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230	9.1999268484235	1.92910954247806	1.41917066265007	1.60488462842186	0.66192859275709	2.03133766394644	1.12829237209417	1.5224657471947	1.47950299708277	1.15825685505625	2.30684250035828	1.39700518867073	1.03369123890199	1.51959602556708	0.687001251930301	1.62755024627082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.369072392455235	0	0	0	
231	9.19995444588539	1.66692552279611	1.27066428583514	1.39901500284489	0.0957083732327904	1.79088224445795	1.17665754321303	2.02842193969205	2.90640417053566	5.3419205694305	1.56917695530347	0.921255049359856	2.94173776645538	5.15952067694213	3.21316617144091	1.31280897925031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01026127891757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
232	9.19992889794843	1.82887404631969	0.87391820530895	1.44092719780069	0.328658684879692	2.99507229974042	1.44871699368199	3.22450354240925	3.1369326612324	0.692269453054319	1.22791303871032	1.93703193668416	2.578891732607	2.02039563215836	2.16683698637299	1.54215688417855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
233	9.19996801985648	1.59504724519877	0.960415212800365	1.49649625870512	0.231445869811041	1.22515387862515	0.901555822898028	1.58370154947641	1.27795695131745	0.560579546074314	0.288056589803314	1.23829154845565	1.7399753580974	0.410241714699053	0.612585249278499	1.06946266010271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
234	9.19992881026653	1.86050452037899	1.62179657906314	1.72318572875374	0.595388640863997	0.892697039864341	0.932509989701217	2.16631805124546	0.907326411930155	1.04072824748766	3.75203256981095	0.651873775446789	0.935869631141401	1.33093025007144	3.10261994846287	1.58984426518763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.414385850518839	0	0	0	
235	9.19994750896857	1.7638859714611	0.959961742544261	1.57899924370054	0.790362719819364	2.42376337536386	0.914267163307747	3.0571495069004	1.18177878786905	0.97995087484316	3.12689572938349	0.779789817799002	0.629800967745471	2.48142073555548	1.27173883493579	0.800331385234225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164243819784528	0	0	0.573746443935853	0	0	0	
236	9.1999342174433	2.12487013395206	0.980442237820574	1.16183376695598	0.700292778345055	1.71245334576523	1.19455762815603	2.26598776447004	1.87100924315966	2.29558386395447	2.94562827639744	1.39831162045736	2.04484437222269	2.0389923023127	2.77650284182554	1.42689605234966	0	0	0	0	0	0	0	0	0	0	0	1.06930209763747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00860331983760073	0	0	0	0	0	0	0	0	0	0	0	
237	9.19992057720272	2.03009015227982	1.37963290204689	1.47874749955836	0.486048421468277	3.25645073623385	1.26251096377945	2.51541014981736	1.85063016885876	4.70435463924782	2.48063774638704	1.62838881103999	1.23898429657101	6.18854768144531	2.56430333990342	3.01976124901405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0939783635623303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0295551022759538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
238	9.19996393838425	1.87048555481543	1.50199453381484	1.55306542934665	0.693694542793536	1.21571094466057	1.18864041788727	1.53698299707737	0.423355500322329	0.870681979415276	1.07204402680315	0.916124815225441	0.908166830806941	1.0456412376646	0.987440346092389	1.68959543924979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333454391242973	0	0	0	0	0	0	0	0	0	0	0	
239	9.19991172953075	1.52875970861902	0.955632449332546	1.06822982116524	0.252584346376167	2.92823748735796	1.15547915777827	3.64380844172347	3.88381268250876	3.97706943243703	1.52043279889657	2.00165910662353	2.26317042694909	4.21334307332083	4.29513020214388	1.28526687736599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
240	9.19998095361894	1.86180951621936	1.36344587577222	1.41127742552802	0.65708235879539	0.921748898510661	1.15230053762778	2.30648653562605	1.18237359799212	0.459965400448119	1.2010288327767	0.560366602345209	0.885490409389977	1.08857266210127	1.78341880310818	1.2605664485478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
241	9.19999838968573	1.74159692781429	1.22624650647202	1.34665665709457	0.799358761683333	1.31409651840424	1.0075114718549	2.0514390019293	1.20474143555605	3.23913448481518	1.95425455269026	2.62038166922875	1.11756500402926	2.02308293793196	1.67791710628401	0.951794529480191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.170845267257675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
242	9.19993341968027	1.80962419726376	0.995667741975757	1.00348160428684	0.542004047827789	1.61697305793877	1.07533676268121	4.80297256731276	1.74559468504408	1.31380231342616	1.17097828810383	3.81697816517806	0.974391119535942	1.74939167155864	1.26608466892667	1.25240719588699	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0470588846803877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142982386906483	0	0	0	0	0	0	0	0	0	0	0	
243	9.19999734562966	1.4482772369121	0.724630805588876	1.18744315356224	0.0377081446077467	2.75110965147474	1.23231108006674	9.69986895836001	2.66847731917394	3.46071870838338	0.894740260498489	1.76797971671142	1.84279474968372	1.98658034528508	2.2540663548097	1.06013713809626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
244	9.19994984877813	1.96100670522072	0.847172843093606	1.23749482322336	0.627730773678333	1.71349448125889	1.23652544672315	5.37730865987213	1.21664201739511	1.34640629970086	1.86840544111697	1.24557463020961	1.11672821093619	0.846062247937345	1.96350958350514	1.92905139596335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245	9.1999435057424	1.99963883741639	1.52716663262291	1.63457749897969	0.48830873291164	1.48477179260398	1.05094024481499	1.29347191523662	1.59213466705001	0.903857311873093	0.71104112661227	1.55537444411207	1.55514632017537	0.81612471721576	0.886903942191455	1.60545448101029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0595278451809057	0	0	0	0	0	0	0.358751187034892	0	0	0.193026598550179	0	0	0	
246	9.19993091249952	2.00882229820005	1.23727332187432	1.48451913406213	0.133773241170266	4.51171131511411	1.38809220074811	6.84121195392826	5.37714767176007	2.0586384691087	1.76133015846944	4.4602911231865	2.09466639009312	3.3455794469554	3.15616933879107	3.02190819017932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.304987064468629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
